image_path,label,class_name,prompt,negative_prompt,seed,width,height,model_id,source_image,strength
/content/gtsrb_repo/data/generated/00022/00022_synth_065.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220140,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00008.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_066.png,22,bumpy_road,"a single bumpy road warning sign on plain background, red triangular border, black rough road symbol, centered composition","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220141,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00009.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_067.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220144,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00012.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_068.png,22,bumpy_road,"a German warning bumpy road sign, triangular red border, black uneven road symbol, isolated sign, front view, realistic but clean training image","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220147,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00015.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_069.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220148,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00016.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_070.png,22,bumpy_road,"a centered German bumpy road traffic sign, red triangle border, white background, uneven road bump icon, clean dataset style, front facing, high contrast","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220150,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00018.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_071.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220156,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00024.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_072.png,22,bumpy_road,"a single bumpy road warning sign on plain background, red triangular border, black rough road symbol, centered composition","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220157,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00025.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_073.png,22,bumpy_road,"a centered German bumpy road traffic sign, red triangle border, white background, uneven road bump icon, clean dataset style, front facing, high contrast","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220158,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00026.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_074.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220160,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00003_00028.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_075.png,22,bumpy_road,"a centered German bumpy road traffic sign, red triangle border, white background, uneven road bump icon, clean dataset style, front facing, high contrast","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220166,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00004_00004.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_076.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220168,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00004_00006.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_077.png,22,bumpy_road,"a German warning bumpy road sign, triangular red border, black uneven road symbol, isolated sign, front view, realistic but clean training image","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220171,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00004_00009.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_078.png,22,bumpy_road,"close-up of a German bumpy road traffic sign, centered, no background clutter, traffic sign dataset style, sharp edges, front facing","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220172,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00004_00010.ppm,0.4
/content/gtsrb_repo/data/generated/00022/00022_synth_079.png,22,bumpy_road,"a German warning bumpy road sign, triangular red border, black uneven road symbol, isolated sign, front view, realistic but clean training image","blurry, cropped, tilted, text, watermark, extra objects, multiple signs, distorted shape, low contrast, occluded, background clutter, bent sign, cut off sign",220175,512,512,runwayml/stable-diffusion-v1-5,/content/gtsrb_repo/data/GTSRB/Final_Training/Images/00022/00004_00013.ppm,0.4
